ILCE,MAHALLE,NUFUS,ALAN_M2,LST_C,NDVI,NDBI,KISI_BASI_M2
ODEMIS,EMIRLI,1000,4014.9999999999995,34.35381031745589,0.5047529153293356,-0.0918933758825664,4.01
ODEMIS,EMMIOGLU,1736,9989.0,36.84490399965111,0.4495158470922726,-0.100095669652209,5.75
ODEMIS,ERTUGRUL,520,2595.0,34.96209665877724,0.3110424624572332,-0.0063313477641326,4.99
ODEMIS,GERCEKLI,528,1976.0,36.3177065900953,0.4805491249376889,-0.0702153487862847,3.74
ODEMIS,GERELI,919,3253.0,37.04403091785609,0.4433197694041609,-0.0101695215080829,3.54
ODEMIS,GOLCUK,2163,13255.0,31.45554590765552,0.4328752738839204,-0.0856429928679803,6.13
ODEMIS,GUNEY,405,1412.0,32.213321994162065,0.3471021999532356,-0.030199898438307,3.49
ODEMIS,GUNLUCE,1106,3940.0,34.06267559431717,0.5101262708891358,-0.1154806462660564,3.56
ODEMIS,HACIHASAN,218,1625.0,29.35559668085337,0.5707542876835684,-0.1110267215340602,7.45
ODEMIS,HAMAM,562,2297.0,27.400237183573893,0.6149766761239877,-0.1473928952957827,4.09
ODEMIS,HORZUM,522,5418.0,29.46512852708457,0.5452844941345991,-0.1137842699373475,10.38
ODEMIS,HURRIYET,6271,16090.0,34.413854606358484,0.3985125849661137,-0.0690863491193977,2.57
ODEMIS,ILKKURSUN,146,10426.0,38.54198610650866,0.4035210861306081,-0.0465273924717276,71.41
ODEMIS,ISIK,93,3200.0,37.27273540193875,0.5030087911275796,-0.0733833962541628,34.41
ODEMIS,KARADOGAN,548,2092.0,37.44657932971902,0.4658906025944283,-0.0966724262914608,3.82
ODEMIS,KARAKOVA,125,1843.0,34.32517577232216,0.5042350908444742,-0.123459348786803,14.74
ODEMIS,KAYAKOY,1057,15574.0,37.13662957284672,0.4891680833169414,-0.104148830936117,14.73
ODEMIS,KAYMAKCI,5634,15925.0,38.24012854864621,0.4222081087050153,-0.0100943385326108,2.83
ODEMIS,KAZANLI,413,3765.0,34.58318723910319,0.5340758382047832,-0.1314259726267043,9.12
ODEMIS,KEMENLER,423,1765.0,34.80362240784611,0.4595713188944652,-0.0416520261526626,4.17
ODEMIS,KEMER,238,1852.0,27.350318002452727,0.5214817302314749,-0.1177498813152897,7.78
ODEMIS,KERPICLIK,195,1664.0,30.616277143036463,0.608901274992746,-0.1756494708429223,8.53
ODEMIS,KISLA,127,3150.0,40.25963608513145,0.3708597243018263,0.0499907009024561,24.8
ODEMIS,KIZILCAAVLU,463,1377.0,29.75179104640765,0.5945153747618518,-0.1561757007224087,2.97
ODEMIS,KIZILCA,119,4054.9999999999995,36.45745880418716,0.4684224206767329,-0.0710944556373953,34.08
ODEMIS,KOFUNDERE,231,1910.0,38.6346628352892,0.3979569253705751,0.0461693889768699,8.27
ODEMIS,KONAKLI,1469,9980.0,33.944121210674794,0.5214058148604969,-0.1264832056771012,6.79
ODEMIS,KOSELER,499,1457.0,33.73062546877192,0.5263083431717842,-0.0851625729309556,2.92
ODEMIS,KUCUKAVULCUK,444,3546.0,38.70126558777351,0.4331778305103901,-0.0164846700254192,7.99
ODEMIS,KUCUKOREN,367,7146.0,27.98329505441018,0.5514180981281163,-0.1022448950773098,19.47
ODEMIS,KURE,429,3186.0,28.39853598800085,0.6017635478192086,-0.1434745489932734,7.43
ODEMIS,KURUCUOVA,818,7860.0,39.06047520576906,0.4146786216252711,0.0023132323411881,9.61
ODEMIS,KUTLUBEYLER,145,500.0,32.681344025546814,0.506748397035845,-0.0501359636132822,3.45
ODEMIS,KUVVETLI,1874,24018.0,37.46170411261795,0.452325150299702,-0.1086530407618373,12.82
ODEMIS,MESCITLI,590,4116.0,35.187742672355455,0.4829775756267645,-0.0935367005936333,6.98
ODEMIS,MESRUTIYET,929,3243.0,40.04843466819575,0.1980253785311912,0.1125241374654548,3.49
ODEMIS,MIMARSINAN,2450,6404.0,36.94405316942394,0.2458979752924971,0.0159639335508538,2.61
ODEMIS,MURSALLI,257,4110.0,35.26487496753593,0.4583986435602675,-0.0707926052002951,15.99
ODEMIS,OCAKLI,385,1525.0,38.54458633495416,0.4656351032766306,-0.0625293171446123,3.96
ODEMIS,OGUZLAR,116,2640.0,34.13046593540094,0.3793810510709398,-0.063681841412171,22.76
ODEMIS,ORHANGAZI,320,2340.0,37.37895377331382,0.399715404491491,0.0190574506611275,7.31
ODEMIS,ORTAKOY,127,5460.0,35.30393711976672,0.4319718488130501,-0.0702613350345312,42.99
ODEMIS,OVACIK,181,1910.0,30.218384707277973,0.5105703468140708,-0.1059412254090326,10.55
ODEMIS,OVAKENT,2049,10488.0,33.51293330274486,0.5401662890272851,-0.1368801764427324,5.12
ODEMIS,PIRINCCI,421,5675.0,32.06051747938449,0.5558231548662278,-0.1302655321162259,13.48
ODEMIS,SEKIKOY,395,2996.0,36.769542964099344,0.4673530615851301,-0.0939928080761448,7.58
ODEMIS,SEYREKLI,507,6000.0,35.985609660214,0.4846527182648377,-0.1440962980835561,11.83
ODEMIS,SIRINKOY,135,4080.0,36.03476463310528,0.5022481174197121,-0.0977734259910341,30.22
ODEMIS,SUCIKTI,96,500.0,30.028669890646345,0.5607503168461542,-0.1415380489812042,5.21
ODEMIS,SULEYMANDEMIREL,10347,24554.0,39.40699399497648,0.2579759781640321,0.0177410287783584,2.37
ODEMIS,SULEYMANLAR,58,2508.0,30.727629327425127,0.5238369283467516,-0.0761676838963617,43.24
ODEMIS,TEKKE,335,3170.0,27.589800882073384,0.54323260586239,-0.1368396537586762,9.46
ODEMIS,TOSUNLAR,173,1484.0,28.02560121002408,0.6475190440768949,-0.2373664593867665,8.58
ODEMIS,TURKMEN,4649,15592.0,38.13050033204798,0.3949492186437773,-0.0701179419999634,3.35
ODEMIS,TURKONU,304,4000.0,39.90898148700109,0.4112943076604093,0.009260952583574,13.16
ODEMIS,UCEYLUL,4380,42639.0,36.84331557319177,0.4779840233210206,-0.1314516392202047,9.73
ODEMIS,UCKONAK,520,5783.0,35.80879833429656,0.4680800601493026,-0.0226116963615373,11.12
ODEMIS,UMURBEY,2621,7300.0,35.87765816411044,0.3163410344461379,-0.0454574941716904,2.79
ODEMIS,UZUMLU,228,2430.0,34.98464255911922,0.5717731714821043,-0.1520514196122182,10.66
ODEMIS,UZUNDERE,188,5690.0,36.9946907008912,0.4028366464904369,-0.0282755143363476,30.27
ODEMIS,VELILER,154,5148.0,32.75856414317167,0.5041343541572464,-0.0671440515402935,33.43
ODEMIS,YENICEKOY,757,4745.0,38.056130510534416,0.4298782943127485,-0.0886115141218338,6.27
ODEMIS,YESILKOY,187,1660.0,34.208025439833044,0.5027289156988118,-0.100611039367177,8.88
ODEMIS,YILANLI,117,500.0,28.9951846018823,0.5205350938554961,-0.1027290422533441,4.27
ODEMIS,YOLUSTU,1165,3479.0,35.80116056992414,0.5165820371341943,-0.109490065751169,2.99
ODEMIS,YUSUFDERE,338,1913.0,35.3854707087917,0.5395388701142471,-0.0871596848649046,5.66
SEFERIHISAR,BENGILER,2670,9800.0,31.73632664860657,0.549604366293568,-0.1489630097554083,3.67
SEFERIHISAR,BEYLER,342,1700.0,33.05819903619995,0.4857178171486924,-0.0807297990224192,4.97
SEFERIHISAR,CAMIKEBIR,9997,29841.0,32.35064189195125,0.4647914835547001,-0.0816329745883601,2.98
SEFERIHISAR,CAMTEPE,126,855.0,32.55042064916383,0.3925954653720255,-0.0805302394077422,6.79
SEFERIHISAR,COLAKIBRAHIMBEY,4633,10000.0,34.26333371536347,0.3318609397257671,0.0518616886390383,2.16
SEFERIHISAR,DUZCE,1503,12850.0,31.34383319429775,0.5345564750902378,-0.1007374945749178,8.55
SEFERIHISAR,GODENCE,337,1100.0,30.714723328412468,0.613096181293671,-0.1812982561173784,3.26
SEFERIHISAR,HIDIRLIK,7076,27779.0,31.450956846057,0.4807479813024742,-0.1333083370871058,3.93
SEFERIHISAR,IHSANIYE,100,2069.0,33.98875290840732,0.5145141413002832,-0.118338974370469,20.69
SEFERIHISAR,KAVAKDERE,308,1000.0,31.936042626814096,0.5729401556918804,-0.1349028595378089,3.25
SEFERIHISAR,MERSINALANI,3282,9563.0,30.149371485853585,0.5934336381071309,-0.1803533234077957,2.91
SEFERIHISAR,ORHANLI,1426,13040.0,32.3123357239652,0.5551182962137382,-0.1131008377778887,9.14
SEFERIHISAR,PAYAMLI,1776,19168.0,29.948542796263705,0.5933226153880503,-0.1714012406181838,10.79
SEFERIHISAR,SIGACIK,4273,17160.0,31.206526669464232,0.4841329643982751,-0.0852594472283015,4.02
SEFERIHISAR,TEPECIK,2018,12438.0,33.275623783802715,0.3620790406478901,0.0339001594130856,6.16
SEFERIHISAR,TURABIYE,7873,12000.0,32.12885608723217,0.4371832433896802,-0.0400061018024624,1.52
SEFERIHISAR,TURGUT,392,5646.0,31.541700478516624,0.620574623483048,-0.1693356120088913,14.4
SEFERIHISAR,ULAMIS,3107,7197.0,32.75695929520306,0.4511250669305223,-0.04029107256857,2.32
SELCUK,14MAYIS,7244,15805.0,30.88212436513795,0.5531766837383871,-0.1631632138290334,2.18
SELCUK,ACARLAR,388,3207.0,30.82933583081528,0.5514658356410412,-0.1596258173209656,8.27
SELCUK,BARUTCU,142,1000.0,31.513986497785048,0.552383567334244,-0.1309827727639251,7.04
SELCUK,BELEVI,1888,10990.0,33.31318005903639,0.5226352466312647,-0.1254454814768801,5.82
SELCUK,GOKCEALAN,984,8380.0,33.76606558798844,0.5650114702951594,-0.1796454808019782,8.52
SELCUK,HAVUTCULU,249,4862.0,34.3516029150172,0.5708558323836361,-0.17448717328458,19.53
SELCUK,ISABEY,2585,20993.0,33.65471328579416,0.4843813479681988,-0.093381084397292,8.12
SELCUK,SIRINCE,461,2326.0,30.84858546730845,0.6026873550834723,-0.1840916365316136,5.05
SELCUK,SULTANIYE,36,750.0,31.877837581270768,0.5488027734014104,-0.1417559002310112,20.83
SELCUK,ZEYTINKOY,757,800.0,32.10169504831283,0.5080131104583521,-0.0868366277184954,1.06
TIRE,4EYLUL,4062,2368.0,37.20715985133972,0.1920470190967359,0.0346693671934441,0.58
TIRE,ADNANMENDERES,5014,16708.0,37.49477782201677,0.3747077795307046,-0.0257802524924236,3.33
TIRE,AKCASEHIR,213,1303.0,30.910678626486643,0.5618533987461504,-0.1564528909965526,6.12
TIRE,AKKOYUNLU,456,2092.0,37.69267626231572,0.4162027624319666,-0.0026339235316099,4.59
TIRE,AKMESCIT,457,1923.0,31.682704138799405,0.4353459919720576,-0.037204742909297,4.21
TIRE,AKYURT,366,1725.0,29.86257951520427,0.5932617652577875,-0.1802234095716926,4.71
TIRE,ALACALI,228,1170.0,33.959813735220024,0.4447073813944482,-0.0170587725841429,5.13
TIRE,ALAYLI,224,1216.0,29.410337321198668,0.6558939120120706,-0.2211800129976043,5.43
TIRE,ARMUTLU,46,325.0,30.206682245822392,0.543701992433839,-0.1157649138521309,7.07
TIRE,AYAKLIKIRI,302,1291.0,33.554730233601305,0.4445479381176107,-0.0325693438962382,4.27
TIRE,BAHARIYE,1068,390.0,31.02623107068013,0.3779703469160018,-0.0483813206278026,0.37
TIRE,BASKOY,454,794.0,31.00842486897833,0.5096269707944984,-0.0869456479507144,1.75
TIRE,BOYNUYOGUN,326,1589.0,33.15210072684548,0.5005918957301441,-0.1273202741357566,4.87
TIRE,BUYUKKALE,463,2228.0,30.37918969738141,0.583043316436973,-0.2106890214161326,4.81
TIRE,BUYUKKEMERDERE,359,1732.0,27.548092924702285,0.573483522975034,-0.1456886678575754,4.82
TIRE,BUYUKKOMURCU,318,1498.0,29.723922899587755,0.5285695273833085,-0.1150289746778079,4.71
TIRE,CAMBAZLI,252,1022.0,25.287357879192687,0.6502361270919081,-0.2243140326121849,4.06
TIRE,CAYIRLI,264,425.0,31.33594926693077,0.5586798727487453,-0.146607870835482,1.61
TIRE,CERIKOZU,342,663.0,27.700631913826182,0.5298619100628265,-0.1357936110508932,1.94
TIRE,CINIYERI,557,2121.0,34.81149295325675,0.4901204789370782,-0.1047851552681632,3.81
TIRE,COBANKOY,260,1998.0,34.21080371165172,0.508085156598949,-0.094601876557724,7.68
TIRE,CUKURKOY,129,916.0,29.81383180773495,0.5647424850989062,-0.1483287883983631,7.1
TIRE,DAGDERE,325,520.0,31.41700768543106,0.4501809250930063,-0.06327613518039,1.6
TIRE,DALLIK,316,716.0,26.69538148088044,0.6403871702321257,-0.1968521224023386,2.27
TIRE,DEREBASI,840,1872.0,38.6223098762349,0.4353247199359408,-0.0464278854493942,2.23
TIRE,DERELI,260,1100.0,29.415418818335567,0.5612380867694852,-0.1309783815534906,4.23
TIRE,DERE,1358,634.0,27.294572245577022,0.5282752164049022,-0.1430913015762879,0.47
TIRE,DIBEKCI,76,585.0,28.302287344875307,0.4538968051487913,-0.0758191896948134,7.7
TIRE,DOYRANLI,286,1408.0,39.99240718134318,0.3997740631398738,-0.0075294087026988,4.92
TIRE,DUATEPE,374,10143.0,32.141160734471946,0.31631289511311,-0.0328258445122398,27.12
TIRE,DUMLUPINAR,557,610.0,33.2701028946322,0.2967796201109426,0.0163787152765226,1.1
TIRE,DUNDARLI,307,317.0,33.41193911387917,0.463809593261158,-0.0817864225842183,1.03
TIRE,EGRIDERE,612,1700.0,31.102265080562727,0.5128876419901779,-0.0837763952020507,2.78
TIRE,ESKIOBA,481,2051.0,35.4006481648911,0.4484077754982557,-0.0549253842923003,4.26
TIRE,GOKCEN,926,20805.0,35.92577494055007,0.4404563577886137,-0.0865001220097611,22.47
TIRE,HALKAPINAR,159,1700.0,32.51530406403808,0.3640682798407755,-0.0906156359427782,10.69
TIRE,HASANCAVUSLAR,150,643.0,34.30698913168057,0.4454948234359182,-0.0522264788455052,4.29
TIRE,HISARLIK,188,288.0,27.95910642415503,0.6437034566493582,-0.2247240055126529,1.53
TIRE,IBNIMELEK,4525,15488.0,35.58076109000737,0.4352887384497634,-0.0708806969260136,3.42
TIRE,IPEKCILER,1629,884.0,38.3790614895931,0.1769222984511737,0.0621263585315637,0.54
TIRE,ISIKLI,742,3475.0,34.604310196159915,0.4660072446571008,-0.0875602191297872,4.68
TIRE,KAHRAT,1152,900.0,36.16483957125714,0.4316770544505354,-0.0731828372063316,0.78
TIRE,KAPLAN,108,713.0,25.88322056248527,0.60617089032437,-0.1847190859446742,6.6
TIRE,KARACAALI,233,1224.0,31.735210760974194,0.56685555700368,-0.1727407724862212,5.25
TIRE,KARATEKE,558,2136.0,37.50967865328523,0.415766640858601,-0.0097728897559033,3.83
TIRE,KETENCI,1322,467.0,37.00822605750719,0.2654434956444049,0.0478737528879698,0.35
TIRE,KIRELI,669,2664.0,36.03065971378175,0.4534632716273132,-0.0861851975888018,3.98
TIRE,KIRTEPE,439,3532.0,35.163290805503124,0.4556722825711,-0.0806166067415849,8.05
TIRE,KIZILCAHAVLU,473,2194.0,35.03132779961945,0.4485112418334113,-0.0957050777614374,4.64
TIRE,KOCAALILER,81,741.0,36.9423652132823,0.3966443454334276,0.0068167138408902,9.15
TIRE,KUCUKBURUN,143,484.0,33.08617416089742,0.4566542694963247,-0.0834769767942746,3.38
TIRE,KUCUKKALE,212,1557.0,29.80711628470496,0.5711928944480419,-0.2036176621049029,7.34
TIRE,KUCUKKEMERDERE,593,916.0,28.43717306782658,0.5617602210328148,-0.1270844630075243,1.54
TIRE,KUCUKKOMURCU,120,640.0,30.761869997936213,0.4966644900938746,-0.0879236641408562,5.33
TIRE,KURDULLU,282,680.0,33.70201644043109,0.5441686631591753,-0.1340743981377621,2.41
TIRE,KURSAK,154,1353.0,34.44101234308939,0.4672679563064329,-0.0519688022440491,8.79
TIRE,MAHMUTLAR,324,1040.0,35.74073690568389,0.4331227489406803,-0.0849997411268456,3.21
TIRE,MEHMETLER,188,1952.0,31.13384799799641,0.4905084754370334,-0.1426047560743355,10.38
TIRE,MUSALAR,215,578.0,31.266144538337294,0.4691167575432755,-0.0734084413342486,2.69
TIRE,OSMANCIK,257,1225.0,28.33517268324318,0.5802400006079914,-0.1508808242312028,4.77
TIRE,PASA,875,400.0,33.39680281514691,0.4046911335216594,-0.0521340412918917,0.46
TIRE,PESREFLI,562,1584.0,35.31967204922334,0.4514808024314451,-0.0767141410870997,2.82
TIRE,SARILAR,506,1081.0,29.79842622076852,0.5895611569282773,-0.1565843094227821,2.14
TIRE,SARUHANLI,208,964.0,32.9879927749504,0.560572958095733,-0.1238350410930374,4.63
TIRE,SOMAK,187,466.0,34.49256422720845,0.481146617218192,-0.1062254646705613,2.49
TIRE,TOKI,2719,17083.0,36.712621228242526,0.4014660406148785,-0.0515306135068232,6.28
TIRE,TOPALAK,161,444.0,28.48687487107141,0.5512446357600994,-0.1153352034834855,2.76
TIRE,TOPARLAR,105,436.0,33.80016803476772,0.479750558890297,-0.0998354752682391,4.15
TIRE,TURGUTLU,141,1572.0,39.91288688445183,0.3738208453974201,0.0248270305845888,11.15
TIRE,UZUMLER,169,1679.0,31.59591970521777,0.5203008917046945,-0.1625608108828273,9.93
TIRE,YAMANDERE,225,568.0,28.771290603619804,0.4672905658714045,-0.0748523916168381,2.52
TIRE,YEGENLI,441,1256.0,34.93252188265908,0.4531612945807213,-0.0701201991792349,2.85
TIRE,YEMISLER,92,482.0,30.74975550479148,0.5384183859822192,-0.1239796604602895,5.24
TIRE,YENICIFTLIK,523,674.0,34.98225541906374,0.4308895028009991,-0.0969179066236954,1.29
TIRE,YENIOBA,233,1468.0,36.08343035363778,0.3800408135054048,0.0272957781571717,6.3
TIRE,YENISEHIR,106,1138.0,34.31375128564275,0.4106571984116434,-0.0377752472123544,10.74
TORBALI,19MAYIS,832,26663.0,36.392095597637976,0.3191004101876044,-0.036771991627736,32.05
TORBALI,AHMETLI,1006,158182.0,30.01463836973232,0.6064408412357251,-0.1779566739302791,157.24
TORBALI,ALPKENT,9891,11991.0,35.0285925595906,0.1618815153127601,0.0697246835197759,1.21
TORBALI,ARSLANLAR,838,7210.0,36.46258804181824,0.4291246586498822,-0.0845067955411458,8.6
TORBALI,ATALAN,462,1692.0,33.956810601518214,0.434407824299195,-0.0995033896301846,3.66
TORBALI,AYRANCILAR,17428,10124.0,37.39628180262604,0.2938149354098646,0.000808389415426,0.58
TORBALI,BAHCELIEVLER,5274,12980.0,36.797280224211136,0.2308301709423347,0.0383686644211592,2.46
TORBALI,BULBULDERE,170,1700.0,36.4882329783799,0.4057984699205771,0.0156467104698335,10.0
TORBALI,CAKIRBEYLI,528,6200.0,34.79703658890384,0.4078354109307801,-0.0813285375905484,11.74
TORBALI,CAPAK,1856,5723.0,37.27008279551471,0.3553266338446739,-0.0343669007818281,3.08
TORBALI,DAGKIZILCA,961,6207.0,32.04541597374912,0.5311552940786415,-0.1520728430079598,6.46
TORBALI,DAGTEKE,149,200.0,32.07451348144309,0.6049670205308378,-0.1902311821443761,1.34
TORBALI,DEMIRCI,517,5262.0,34.41994368839523,0.4549676443514162,-0.0662543441587846,10.18
TORBALI,DIRMIL,741,4664.0,35.4210865215923,0.4548696570023644,-0.0683032387318186,6.29
TORBALI,DUVERLIK,167,1315.0,35.80818298567819,0.5205300901925698,-0.1270498278729968,7.87
TORBALI,EGERCI,1028,219450.0,36.0457366679746,0.3647956678237389,-0.0694567941779575,213.47
TORBALI,FEVZICAKMAK,15461,34260.0,36.78997168107461,0.2992589943213493,0.0246661569928337,2.22
TORBALI,GAZIMUSTAFAKEMAL,1090,5500.0,35.17512681590017,0.4071156356129233,-0.0628269314281552,5.05
TORBALI,GOLLUCE,650,91800.0,37.76358311819305,0.4056808246440649,-0.0179565496643023,141.23
TORBALI,HELVACI,218,1288.0,33.998576295360934,0.5623102661892319,-0.1433802337857929,5.91
TORBALI,INONU,20307,47816.0,36.59535216232107,0.2771789196169668,-0.0097263692523755,2.35
TORBALI,ISTIKLAL,2382,20526.0,36.74580141861322,0.3282031042292882,2.689147224728517e-05,8.62
TORBALI,KAPLANCIK,253,6500.0,33.07428984708418,0.525880144431314,-0.0950149223800123,25.69
TORBALI,KARAKIZLAR,481,3415.0,34.1038217898219,0.5162928396185607,-0.1252368725214466,7.1
TORBALI,KARAOT,275,1330.0,32.75506731235233,0.5106033004336947,-0.1318210658632251,4.84
TORBALI,KARSIYAKA,2720,28375.0,36.18482624441625,0.3627476493731909,-0.0895850277350844,10.43
TORBALI,KAZIMKARABEKIR,3368,15800.0,37.03913824476783,0.2439393521282812,0.0302808733488326,4.69
TORBALI,KIRBAS,234,1275.0,33.94032920285352,0.4391724234142581,-0.0998001594026206,5.45
TORBALI,KUSCUBURUN,1900,16370.0,35.820345811292746,0.3937235377054311,-0.033024712937367,8.62
TORBALI,MURATBEY,24226,63546.0,34.90285669392791,0.360028197000272,-0.0821607500537473,2.62
TORBALI,NAIME,292,2420.0,33.771004756525755,0.5098658895662774,-0.1555275820119679,8.29
TORBALI,ORMANKOY,290,4720.0,34.19211879037182,0.5602720464439102,-0.1474555529093369,16.28
TORBALI,OZBEY,3628,70000.0,34.06108601755365,0.4584775608739687,-0.1344431727981739,19.29
TORBALI,PAMUKYAZI,2136,138250.0,35.22019304484918,0.3870045949907635,-0.0844639754797413,64.72
TORBALI,PANCAR,1907,3222.0,33.58498246303876,0.394377065088689,0.0149154229321612,1.69
TORBALI,SAGLIK,141,1167.0,33.29860915142516,0.4709992723204017,-0.0899545425032544,8.28
TORBALI,SAIPLER,264,780.0,35.94775997359176,0.4106282604047933,-0.0696557145091492,2.95
TORBALI,SEHITLER,760,5400.0,36.075984163048645,0.3640357339498981,-0.0471753241822391,7.11
TORBALI,TASKESIK,526,1540.0,39.0695787987369,0.453265033675882,-0.051535238692375,2.93
TORBALI,TORBALI,23490,31107.0,34.770827455274535,0.4060598815394509,-0.1263406237897475,1.32
TORBALI,TULUM,462,27400.0,34.983414411812625,0.458574679247688,-0.0696483582568074,59.31
TORBALI,TURKMENKOY,1948,162796.0,36.37592399818022,0.4037665691702496,-0.0182426156077048,83.57
TORBALI,YAZIBASI,3388,26758.0,38.75615198704012,0.2602308046312146,0.0156559813781941,7.9
TORBALI,YEDIEYLUL,5004,23896.0,36.84454400219452,0.2394362424785771,-0.0231560435690004,4.78
TORBALI,YEMISLIK,2172,3007.0,36.1842990639081,0.2356986263516921,-0.0037540677370259,1.38
TORBALI,YOGURTCULAR,350,1100.0,35.421401574253935,0.4363746063622127,-0.0473681779529916,3.14
URLA,ALTINTAS,3455,16539.0,34.61535163411454,0.1931130797759934,0.0595339652722055,4.79
URLA,BADEMLER,2599,16743.0,32.61461103455618,0.4744603685533669,-0.061623843113209,6.44
URLA,BALIKLIOVA,1246,5477.0,32.8301214518925,0.483855483334004,-0.0361168682377664,4.4
URLA,BARBAROS,462,15406.0,36.354276416309226,0.2651772945568158,0.0326357145296534,33.35
URLA,CAMIATIK,787,2407.0,32.465902568630376,0.4057750651917218,-0.0438492997067975,3.06
URLA,CAMLICAY,2983,4410.0,31.904158224530107,0.3079220862795876,-0.0473251984199724,1.48
URLA,DENIZLI,3772,26156.0,30.13462270648837,0.5172116070698942,-0.1349464699156875,6.93
URLA,GULBAHCE,7039,12946.0,34.957149132772976,0.4634881335553835,-0.0496333971324241,1.84
URLA,GUVENDIK,3900,21353.0,29.79547491193226,0.599037627918149,-0.198865887170252,5.48
URLA,HACIISA,1639,17036.0,31.93617266603121,0.2174431105904931,0.0091104018385213,10.39
URLA,ICMELER,3620,42067.0,32.2366010006983,0.4350537932702757,-0.0538473547409356,11.62
URLA,KADIOVACIK,347,848.0,33.45174579086762,0.494488836520935,-0.0403126691287035,2.44
URLA,KALABAK,5663,44795.0,35.09137653985852,0.3806063684590259,-0.0143036256089592,7.91
URLA,KUSCULAR,4060,11045.0,31.56988350647325,0.5259725695431563,-0.1051239958387193,2.72
URLA,M.FEVZICAKMAK,3417,18671.0,30.754220543057464,0.368074500958008,-0.0706990029110534,5.46
URLA,NAIPLI,369,1024.0,31.874658370957327,0.4457211742858205,-0.0535092158329454,2.78
URLA,NOHUTALAN,171,670.0,31.391235611527225,0.5846181199701768,-0.1160546849646257,3.92
URLA,OZBEK,1875,19759.0,31.767065931388032,0.5836498600752966,-0.1406397175965645,10.54
URLA,RUSTEM,1366,4300.0,33.577816116715134,0.422973682523465,-0.0238889024775025,3.15
URLA,SIRA,3363,22506.0,34.41132270733412,0.3248058554581323,0.0110514553010415,6.69
URLA,SIRINKENT,1867,9238.0,31.59349633379785,0.4601735917465847,-0.0892235697952513,4.95
URLA,TORASAN,1882,8142.0,32.84068918376025,0.3693007833262668,-0.0221369321521525,4.33
URLA,UZUNKUYU,601,14560.0,33.44155846219505,0.4435038624440431,-0.0542618028776956,24.23
URLA,YAGCILAR,549,1666.0,30.88762954138683,0.5846835203601324,-0.1395743607162612,3.03
URLA,YAKA,4955,17288.0,29.43504030721933,0.4571277660038091,-0.1071866663105468,3.49
URLA,YELALTI,3290,19150.0,32.17576373339022,0.359245475085078,-0.0206280104349358,5.82
URLA,ZEYTINALANI,2360,8545.0,31.697134752217128,0.2732731290977088,-0.0128377518157263,3.62
URLA,ZEYTINELI,412,835.0,31.00732712653468,0.5236462572932805,-0.064769086964745,2.03
URLA,ZEYTINLER,491,1026.0,29.601170092852502,0.6486637837341144,-0.1789348176837784,2.09
