ILCE,MAHALLE,MAHALLE_NUFUS_2025,TARIH,YILLIK_NUFUS_ARTIS_HIZI,YILLIK_ARTIS_ORANI,NUFUS_2_YIL_SONRA
Aliaga,Ataturk Mah.,9104,2023,12.7,0.127,11563
Aliaga,Asagisakran Mah.,267,2023,12.7,0.127,339
Aliaga,B.Hayrettin Pasa Mah.,1597,2023,12.7,0.127,2028
Aliaga,Bahcedere Mah.,11997,2023,12.7,0.127,15238
Aliaga,Bozkoy Mah.,539,2023,12.7,0.127,685
Aliaga,Fatih Mah.,2490,2023,12.7,0.127,3163
Aliaga,Guzelhisar Mah.,694,2023,12.7,0.127,881
Aliaga,Haciomerli Mah.,910,2023,12.7,0.127,1156
Aliaga,Horozgedigi Mah.,283,2023,12.7,0.127,359
Aliaga,Kalabak Mah.,453,2023,12.7,0.127,575
Aliaga,Kapukaya Mah.,175,2023,12.7,0.127,222
Aliaga,Karakuzu Mah.,515,2023,12.7,0.127,654
Aliaga,Karakoy Mah.,193,2023,12.7,0.127,245
Aliaga,Kazim Dirik Mah.,8118,2023,12.7,0.127,10311
Aliaga,Kurtulus Mah.,8427,2023,12.7,0.127,10703
Aliaga,Kultur Mah.,8592,2023,12.7,0.127,10913
Aliaga,Mimar Sinan Mah.,1301,2023,12.7,0.127,1652
Aliaga,Samurlu Mah.,422,2023,12.7,0.127,536
Aliaga,Siteler Mah.,14104,2023,12.7,0.127,17914
Aliaga,Uzunhasanlar Mah.,265,2023,12.7,0.127,337
Aliaga,Yali Mah.,3685,2023,12.7,0.127,4680
Aliaga,Yeni Mah.,18474,2023,12.7,0.127,23464
Aliaga,Yukari Sehitkemal Mah.,687,2023,12.7,0.127,873
Aliaga,Yuksekkoy Mah.,150,2023,12.7,0.127,191
Aliaga,Cakmakli Mah.,884,2023,12.7,0.127,1123
Aliaga,Caltilidere Mah.,742,2023,12.7,0.127,942
Aliaga,Coraklar Mah.,123,2023,12.7,0.127,156
Aliaga,Citak Mah.,487,2023,12.7,0.127,619
Aliaga,Ornekkent Mah.,7539,2023,12.7,0.127,9576
Aliaga,Sakran Hasbi Efendi Mah.,3277,2023,12.7,0.127,4162
Aliaga,Sakran Sayfiye Mah.,3617,2023,12.7,0.127,4594
Aliaga,Sehitkemal Mah.,781,2023,12.7,0.127,992
Balcova,Bahcelerarasi Mah.,597,2023,-36.46,-0.36460000000000004,241
Balcova,Egitim Mah.,13633,2023,-36.46,-0.36460000000000004,5504
Balcova,Fevzi Cakmak Mah.,10936,2023,-36.46,-0.36460000000000004,4415
Balcova,Koruturk Mah.,12300,2023,-36.46,-0.36460000000000004,4966
Balcova,Onur Mah.,15693,2023,-36.46,-0.36460000000000004,6336
Balcova,Teleferik Mah.,8432,2023,-36.46,-0.36460000000000004,3404
Balcova,Cetin Emec Mah.,10953,2023,-36.46,-0.36460000000000004,4422
Balcova,Inciralti Mah.,3199,2023,-36.46,-0.36460000000000004,1292
Bayrakli,100. Yil Mah.,6829,2023,8.11,0.08109999999999999,7982
Bayrakli,75. Yil Mah.,3330,2023,8.11,0.08109999999999999,3892
Bayrakli,Adalet Mah.,18405,2023,8.11,0.08109999999999999,21511
Bayrakli,Alpaslan Mah.,8107,2023,8.11,0.08109999999999999,9475
Bayrakli,Bayrakli Mah.,6211,2023,8.11,0.08109999999999999,7259
Bayrakli,Cengizhan Mah.,12243,2023,8.11,0.08109999999999999,14309
Bayrakli,Dogancay Mah.,2242,2023,8.11,0.08109999999999999,2620
Bayrakli,Emek Mah.,12562,2023,8.11,0.08109999999999999,14682
Bayrakli,Fuat Edip Baksi Mah.,11077,2023,8.11,0.08109999999999999,12947
Bayrakli,Gumuspala Mah.,15554,2023,8.11,0.08109999999999999,18179
Bayrakli,Korfez Mah.,5916,2023,8.11,0.08109999999999999,6914
Bayrakli,Manavkuyu Mah.,24158,2023,8.11,0.08109999999999999,28235
Bayrakli,Mansuroglu Mah.,19688,2023,8.11,0.08109999999999999,23011
Bayrakli,Muhittin Erener Mah.,8178,2023,8.11,0.08109999999999999,9558
Bayrakli,Onur Mah.,14937,2023,8.11,0.08109999999999999,17458
Bayrakli,Org.Nafiz Gurman Mah.,13851,2023,8.11,0.08109999999999999,16189
Bayrakli,Osmangazi Mah.,25348,2023,8.11,0.08109999999999999,29626
Bayrakli,Postacilar Mah.,12544,2023,8.11,0.08109999999999999,14661
Bayrakli,R.Sevket Ince Mah.,12495,2023,8.11,0.08109999999999999,14604
Bayrakli,Sogukkuyu Mah.,11921,2023,8.11,0.08109999999999999,13933
Bayrakli,Tepekule Mah.,14256,2023,8.11,0.08109999999999999,16662
Bayrakli,Turan Mah.,311,2023,8.11,0.08109999999999999,363
Bayrakli,Yamanlar Mah.,18662,2023,8.11,0.08109999999999999,21812
Bayrakli,Cay Mah.,7816,2023,8.11,0.08109999999999999,9135
Bayrakli,Cicek Mah.,9840,2023,8.11,0.08109999999999999,11501
Bayindir,Alankoy Mah.,146,2023,13.51,0.1351,188
Bayindir,Alankiyi Mah.,389,2023,13.51,0.1351,501
Bayindir,Arikbasi Mah.,818,2023,13.51,0.1351,1054
Bayindir,Ataturk Mah.,595,2023,13.51,0.1351,767
Bayindir,Balcilar Mah.,310,2023,13.51,0.1351,399
Bayindir,Buruncuk Mah.,476,2023,13.51,0.1351,613
Bayindir,Biyiklar Mah.,572,2023,13.51,0.1351,737
Bayindir,Camii Mah.,581,2023,13.51,0.1351,749
Bayindir,Cumhuriyet Mah.,747,2023,13.51,0.1351,962
Bayindir,Demircilik Mah.,857,2023,13.51,0.1351,1104
Bayindir,Derekoy Mah.,230,2023,13.51,0.1351,296
Bayindir,Dernekli Mah.,149,2023,13.51,0.1351,192
Bayindir,Elifli Mah.,294,2023,13.51,0.1351,379
Bayindir,Ergenli Mah.,488,2023,13.51,0.1351,629
Bayindir,Fatih Mah.,3405,2023,13.51,0.1351,4387
Bayindir,Firinli Mah.,1057,2023,13.51,0.1351,1362
Bayindir,Gaziler Mah.,56,2023,13.51,0.1351,72
Bayindir,Haci Besir Mah.,729,2023,13.51,0.1351,939
Bayindir,Haci Ibrahim Mah.,1351,2023,13.51,0.1351,1741
Bayindir,Haskoy Mah.,772,2023,13.51,0.1351,995
Bayindir,Hatay Mah.,616,2023,13.51,0.1351,794
Bayindir,Havuzbasi Mah.,394,2023,13.51,0.1351,508
Bayindir,Hisarlik Mah.,286,2023,13.51,0.1351,368
Bayindir,Kabaagac Mah.,74,2023,13.51,0.1351,95
Bayindir,Karahalilli Mah.,440,2023,13.51,0.1351,567
Bayindir,Karahayit Mah.,32,2023,13.51,0.1351,41
Bayindir,Karapinar Mah.,63,2023,13.51,0.1351,81
Bayindir,Karaveliler Mah.,735,2023,13.51,0.1351,947
Bayindir,Kurt Mah.,732,2023,13.51,0.1351,943
Bayindir,Kizilcaagac Mah.,218,2023,13.51,0.1351,281
Bayindir,Kizilcaova Mah.,935,2023,13.51,0.1351,1205
Bayindir,Kizilkecili Mah.,518,2023,13.51,0.1351,667
Bayindir,Kiziloba Mah.,641,2023,13.51,0.1351,826
Bayindir,Lutuflar Mah.,422,2023,13.51,0.1351,544
Bayindir,Mektep Mah.,931,2023,13.51,0.1351,1200
Bayindir,Mithatpasa Mah.,739,2023,13.51,0.1351,952
Bayindir,Necati Uza Mah.,1350,2023,13.51,0.1351,1739
Bayindir,Orta Mah.,226,2023,13.51,0.1351,291
Bayindir,Osmanlar Mah.,279,2023,13.51,0.1351,359
Bayindir,Pinarli Mah.,1244,2023,13.51,0.1351,1603
Bayindir,Sadikpasa Mah.,5033,2023,13.51,0.1351,6485
Bayindir,Sariyurt Mah.,346,2023,13.51,0.1351,446
Bayindir,Sogutoren Mah.,725,2023,13.51,0.1351,934
Bayindir,Tokatbasi Mah.,525,2023,13.51,0.1351,676
Bayindir,Turan Mah.,388,2023,13.51,0.1351,500
Bayindir,Yakacik Mah.,567,2023,13.51,0.1351,731
Bayindir,Yakapinar Mah.,863,2023,13.51,0.1351,1112
Bayindir,Yeni Mah.,691,2023,13.51,0.1351,890
Bayindir,Yenice Mah.,115,2023,13.51,0.1351,148
Bayindir,Yesilova Mah.,732,2023,13.51,0.1351,943
Bayindir,Yusuflu Mah.,835,2023,13.51,0.1351,1076
Bayindir,Zeytinova Mah.,1184,2023,13.51,0.1351,1526
Bayindir,Camlibel Mah.,292,2023,13.51,0.1351,376
Bayindir,Cenikler Mah.,57,2023,13.51,0.1351,73
Bayindir,Ciftcigedigi Mah.,213,2023,13.51,0.1351,274
Bayindir,Cinar Mah.,114,2023,13.51,0.1351,147
Bayindir,Cinardibi Mah.,731,2023,13.51,0.1351,942
Bayindir,Cirpi Cami Mah.,1045,2023,13.51,0.1351,1346
Bayindir,Ibrahimcavus Mah.,618,2023,13.51,0.1351,796
Bergama,Ahmetbeyler Mah.,248,2023,12.96,0.12960000000000002,316
Bergama,Akcenger Mah.,180,2023,12.96,0.12960000000000002,230
Bergama,Alacalar Mah.,107,2023,12.96,0.12960000000000002,137
Bergama,Alhatli Mah.,228,2023,12.96,0.12960000000000002,291
Bergama,Alibeyli Mah.,394,2023,12.96,0.12960000000000002,503
Bergama,Armaganlar Mah.,105,2023,12.96,0.12960000000000002,134
Bergama,Ataturk Mah.,6035,2023,12.96,0.12960000000000002,7701
Bergama,Atmaca Mah.,1921,2023,12.96,0.12960000000000002,2451
Bergama,Atcilar Mah.,56,2023,12.96,0.12960000000000002,71
Bergama,Avunduk Mah.,24,2023,12.96,0.12960000000000002,31
Bergama,Avunduruk Mah.,46,2023,12.96,0.12960000000000002,59
Bergama,Ayaskent Mah.,643,2023,12.96,0.12960000000000002,820
Bergama,Ayvatlar Mah.,195,2023,12.96,0.12960000000000002,249
Bergama,Aziziye Mah.,300,2023,12.96,0.12960000000000002,383
Bergama,Asagibey Mah.,475,2023,12.96,0.12960000000000002,606
Bergama,Asagicuma Mah.,475,2023,12.96,0.12960000000000002,606
Bergama,Asagikiriklar Mah.,476,2023,12.96,0.12960000000000002,607
Bergama,Asagiilgindere Mah.,79,2023,12.96,0.12960000000000002,101
Bergama,Bahcelievler Mah.,6736,2023,12.96,0.12960000000000002,8595
Bergama,Balaban Mah.,23,2023,12.96,0.12960000000000002,29
Bergama,Barbaros Mah.,513,2023,12.96,0.12960000000000002,655
Bergama,Bayramcilar Mah.,142,2023,12.96,0.12960000000000002,181
Bergama,Bekirler Mah.,18,2023,12.96,0.12960000000000002,23
Bergama,Bozkoy Mah.,256,2023,12.96,0.12960000000000002,327
Bergama,Bozyerler Mah.,240,2023,12.96,0.12960000000000002,306
Bergama,Bolcek Mah.,945,2023,12.96,0.12960000000000002,1206
Bergama,Cevapli Mah.,60,2023,12.96,0.12960000000000002,77
Bergama,Dagistan Mah.,546,2023,12.96,0.12960000000000002,697
Bergama,Demircidere Mah.,116,2023,12.96,0.12960000000000002,148
Bergama,Derekoy Mah.,116,2023,12.96,0.12960000000000002,148
Bergama,Doganci Mah.,118,2023,12.96,0.12960000000000002,151
Bergama,Durmuslar Mah.,366,2023,12.96,0.12960000000000002,467
Bergama,Ertugrul Mah.,2399,2023,12.96,0.12960000000000002,3061
Bergama,Egiller Mah.,135,2023,12.96,0.12960000000000002,172
Bergama,Egrigol Mah.,159,2023,12.96,0.12960000000000002,203
Bergama,Fatih Mah.,20005,2023,12.96,0.12960000000000002,25526
Bergama,Ferizler Mah.,145,2023,12.96,0.12960000000000002,185
Bergama,Fevzipasa Mah.,2905,2023,12.96,0.12960000000000002,3707
Bergama,Gaylan Mah.,128,2023,12.96,0.12960000000000002,163
Bergama,Gaziosmanpasa Mah.,8637,2023,12.96,0.12960000000000002,11021
Bergama,Gazipasa Mah.,506,2023,12.96,0.12960000000000002,646
Bergama,Gobeller Mah.,291,2023,12.96,0.12960000000000002,371
Bergama,Gokceyurt Mah.,41,2023,12.96,0.12960000000000002,52
Bergama,Gocbeyli Mah.,1429,2023,12.96,0.12960000000000002,1823
Bergama,Gultepe Mah.,23,2023,12.96,0.12960000000000002,29
Bergama,Gunesli Mah.,232,2023,12.96,0.12960000000000002,296
Bergama,Hacihamzalar Mah.,198,2023,12.96,0.12960000000000002,253
Bergama,Hacilar (Derekoy Bucagi) Mah.,156,2023,12.96,0.12960000000000002,199
Bergama,Hacilar (Ismailli Bucagi) Mah.,117,2023,12.96,0.12960000000000002,149
Bergama,Halilagalar Mah.,76,2023,12.96,0.12960000000000002,97
Bergama,Hamzalisuleymaniye Mah.,109,2023,12.96,0.12960000000000002,139
Bergama,Hisarkoy Mah.,160,2023,12.96,0.12960000000000002,204
Bergama,Ilgincaber Mah.,58,2023,12.96,0.12960000000000002,74
Bergama,Kadikoy Mah.,400,2023,12.96,0.12960000000000002,510
Bergama,Kaleardi Mah.,65,2023,12.96,0.12960000000000002,83
Bergama,Kaplan (Gocbeyli Bucagi) Mah.,54,2023,12.96,0.12960000000000002,69
Bergama,Kaplan (Yukaribey Bucagi) Mah.,265,2023,12.96,0.12960000000000002,338
Bergama,Kapukaya Mah.,41,2023,12.96,0.12960000000000002,52
Bergama,Karahidirli Mah.,150,2023,12.96,0.12960000000000002,191
Bergama,Karalar Mah.,242,2023,12.96,0.12960000000000002,309
Bergama,Karaveliler Mah.,512,2023,12.96,0.12960000000000002,653
Bergama,Katranci Mah.,128,2023,12.96,0.12960000000000002,163
Bergama,Kasikci Mah.,144,2023,12.96,0.12960000000000002,184
Bergama,Kocahaliller Mah.,18,2023,12.96,0.12960000000000002,23
Bergama,Kocakoy Mah.,28,2023,12.96,0.12960000000000002,36
Bergama,Koyuneli Mah.,294,2023,12.96,0.12960000000000002,375
Bergama,Kozluca Mah.,252,2023,12.96,0.12960000000000002,322
Bergama,Kurfalli Mah.,242,2023,12.96,0.12960000000000002,309
Bergama,Kurtulus Mah.,2088,2023,12.96,0.12960000000000002,2664
Bergama,Kucukkaya Mah.,614,2023,12.96,0.12960000000000002,783
Bergama,Kiranli Mah.,372,2023,12.96,0.12960000000000002,475
Bergama,Kircalar Mah.,124,2023,12.96,0.12960000000000002,158
Bergama,Kiziltepe Mah.,79,2023,12.96,0.12960000000000002,101
Bergama,Mahmudiye Mah.,196,2023,12.96,0.12960000000000002,250
Bergama,Maltepe Mah.,10899,2023,12.96,0.12960000000000002,13907
Bergama,Maruflar Mah.,40,2023,12.96,0.12960000000000002,51
Bergama,Muratlar Mah.,77,2023,12.96,0.12960000000000002,98
Bergama,Narlica Mah.,758,2023,12.96,0.12960000000000002,967
Bergama,Okcular Mah.,205,2023,12.96,0.12960000000000002,262
Bergama,Oruslar Mah.,359,2023,12.96,0.12960000000000002,458
Bergama,Ovacik Mah.,271,2023,12.96,0.12960000000000002,346
Bergama,Pasakoy Mah.,115,2023,12.96,0.12960000000000002,147
Bergama,Pirveliler Mah.,130,2023,12.96,0.12960000000000002,166
Bergama,Pinarkoy Mah.,853,2023,12.96,0.12960000000000002,1088
Bergama,Rahmanlar Mah.,92,2023,12.96,0.12960000000000002,117
Bergama,Saricalar Mah.,228,2023,12.96,0.12960000000000002,291
Bergama,Saricaoglu Mah.,96,2023,12.96,0.12960000000000002,122
Bergama,Saridere Mah.,459,2023,12.96,0.12960000000000002,586
Bergama,Saganci Mah.,291,2023,12.96,0.12960000000000002,371
Bergama,Seklik Mah.,288,2023,12.96,0.12960000000000002,367
Bergama,Selcuk Mah.,1711,2023,12.96,0.12960000000000002,2183
Bergama,Sindel Mah.,164,2023,12.96,0.12960000000000002,209
Bergama,Suleymanli Mah.,139,2023,12.96,0.12960000000000002,177
Bergama,Talatpasa Mah.,666,2023,12.96,0.12960000000000002,850
Bergama,Tavukcukuru Mah.,228,2023,12.96,0.12960000000000002,291
Bergama,Tekkedere Mah.,214,2023,12.96,0.12960000000000002,273
Bergama,Tepekoy Mah.,1250,2023,12.96,0.12960000000000002,1595
Bergama,Terzihaliller Mah.,258,2023,12.96,0.12960000000000002,329
Bergama,Tiyelti Mah.,158,2023,12.96,0.12960000000000002,202
Bergama,Topallar Mah.,183,2023,12.96,0.12960000000000002,234
Bergama,Turabey Mah.,3285,2023,12.96,0.12960000000000002,4192
Bergama,Tirmanlar Mah.,422,2023,12.96,0.12960000000000002,538
Bergama,Ulucamii Mah.,740,2023,12.96,0.12960000000000002,944
Bergama,Yalnizdam Mah.,65,2023,12.96,0.12960000000000002,83
Bergama,Yalnizev Mah.,814,2023,12.96,0.12960000000000002,1039
Bergama,Yenikent Mah.,858,2023,12.96,0.12960000000000002,1095
Bergama,Yeniler Mah.,108,2023,12.96,0.12960000000000002,138
Bergama,Yerlitahtaci Mah.,151,2023,12.96,0.12960000000000002,193
Bergama,Yortanli Mah.,55,2023,12.96,0.12960000000000002,70
Bergama,Yukariada Mah.,345,2023,12.96,0.12960000000000002,440
Bergama,Yukaribey Mah.,918,2023,12.96,0.12960000000000002,1171
Bergama,Yukaricuma Mah.,206,2023,12.96,0.12960000000000002,263
Bergama,Yukarikiriklar Mah.,117,2023,12.96,0.12960000000000002,149
Bergama,Zafer Mah.,4374,2023,12.96,0.12960000000000002,5581
Bergama,Zagnoz Mah.,75,2023,12.96,0.12960000000000002,96
Bergama,Zeytindag Mah.,2618,2023,12.96,0.12960000000000002,3341
Bergama,Cakirlar Mah.,63,2023,12.96,0.12960000000000002,80
Bergama,Caltikoru Mah.,48,2023,12.96,0.12960000000000002,61
Bergama,Calibahce Mah.,60,2023,12.96,0.12960000000000002,77
Bergama,Camavlu Mah.,528,2023,12.96,0.12960000000000002,674
Bergama,Camkoy Mah.,147,2023,12.96,0.12960000000000002,188
Bergama,Camoba Mah.,72,2023,12.96,0.12960000000000002,92
Bergama,Celtikci Mah.,150,2023,12.96,0.12960000000000002,191
Bergama,Citkoy Mah.,175,2023,12.96,0.12960000000000002,223
Bergama,Cobanlar Mah.,97,2023,12.96,0.12960000000000002,124
Bergama,Curukbaglar Mah.,123,2023,12.96,0.12960000000000002,157
Bergama,Oksuzler Mah.,148,2023,12.96,0.12960000000000002,189
Bergama,Orenli Mah.,364,2023,12.96,0.12960000000000002,464
Bergama,Orlemis Mah.,266,2023,12.96,0.12960000000000002,339
Bergama,Urkutler Mah.,158,2023,12.96,0.12960000000000002,202
Bergama,Uctepe Mah.,64,2023,12.96,0.12960000000000002,82
Bergama,Ikizler Mah.,129,2023,12.96,0.12960000000000002,165
Bergama,Incecikler Mah.,187,2023,12.96,0.12960000000000002,239
Bergama,Inesir Mah.,114,2023,12.96,0.12960000000000002,145
Bergama,Inkilap Mah.,1331,2023,12.96,0.12960000000000002,1698
Bergama,Islamsaray Mah.,1477,2023,12.96,0.12960000000000002,1885
Bergama,Ismailli Mah.,166,2023,12.96,0.12960000000000002,212
Beydag,Adakure Mah.,387,2023,5.31,0.053099999999999994,429
Beydag,Aktepe Mah.,451,2023,5.31,0.053099999999999994,500
Beydag,Alakecili Mah.,102,2023,5.31,0.053099999999999994,113
Beydag,Ataturk Mah.,2262,2023,5.31,0.053099999999999994,2509
Beydag,Bakirkoy Mah.,221,2023,5.31,0.053099999999999994,245
Beydag,Beykoy Mah.,291,2023,5.31,0.053099999999999994,323
Beydag,Cumhuriyet Mah.,3061,2023,5.31,0.053099999999999994,3395
Beydag,Erikli Mah.,330,2023,5.31,0.053099999999999994,366
Beydag,Egridere Mah.,635,2023,5.31,0.053099999999999994,704
Beydag,Halikoy Mah.,381,2023,5.31,0.053099999999999994,423
Beydag,Karaoba Mah.,341,2023,5.31,0.053099999999999994,378
Beydag,Kurudere Mah.,462,2023,5.31,0.053099999999999994,512
Beydag,Menderes Mah.,128,2023,5.31,0.053099999999999994,142
Beydag,Mutaflar Mah.,291,2023,5.31,0.053099999999999994,323
Beydag,Palamutcuk Mah.,234,2023,5.31,0.053099999999999994,260
Beydag,Sarikaya Mah.,181,2023,5.31,0.053099999999999994,201
Beydag,Tabaklar Mah.,65,2023,5.31,0.053099999999999994,72
Beydag,Yagcilar Mah.,428,2023,5.31,0.053099999999999994,475
Beydag,Yeniyurt Mah.,74,2023,5.31,0.053099999999999994,82
Beydag,Yesiltepe Mah.,269,2023,5.31,0.053099999999999994,298
Beydag,Yukariaktepe Mah.,299,2023,5.31,0.053099999999999994,332
Beydag,Yukaritosunlar Mah.,157,2023,5.31,0.053099999999999994,174
Beydag,Camlik Mah.,378,2023,5.31,0.053099999999999994,419
Beydag,Ciftlikkoy Mah.,176,2023,5.31,0.053099999999999994,195
Beydag,Comaklar Mah.,300,2023,5.31,0.053099999999999994,333
Bornova,Ataturk Mah.,29527,2023,-15.34,-0.1534,21163
Bornova,Barbaros Mah.,11413,2023,-15.34,-0.1534,8180
Bornova,Besyol Mah.,381,2023,-15.34,-0.1534,273
Bornova,Birlik Mah.,6274,2023,-15.34,-0.1534,4497
Bornova,Doganlar Mah.,22291,2023,-15.34,-0.1534,15977
Bornova,Egemenlik Mah.,2371,2023,-15.34,-0.1534,1699
Bornova,Ergene Mah.,11031,2023,-15.34,-0.1534,7906
Bornova,Erzene Mah.,39767,2023,-15.34,-0.1534,28502
Bornova,Evka 3 Mah.,20649,2023,-15.34,-0.1534,14800
Bornova,Evka 4 Mah.,14179,2023,-15.34,-0.1534,10163
Bornova,Egridere Mah.,1919,2023,-15.34,-0.1534,1375
Bornova,Gazi Osman Pasa Mah.,12642,2023,-15.34,-0.1534,9061
Bornova,Gokdere Mah.,379,2023,-15.34,-0.1534,272
Bornova,Gurpinar Mah.,12214,2023,-15.34,-0.1534,8754
Bornova,Isiklar Mah.,2507,2023,-15.34,-0.1534,1797
Bornova,Karacaoglan Mah.,8949,2023,-15.34,-0.1534,6414
Bornova,Karacam Mah.,691,2023,-15.34,-0.1534,495
Bornova,Kavaklidere Mah.,3220,2023,-15.34,-0.1534,2308
Bornova,Kayadibi Mah.,288,2023,-15.34,-0.1534,206
Bornova,Kazimdirik Mah.,36762,2023,-15.34,-0.1534,26348
Bornova,Kemalpasa Mah.,11065,2023,-15.34,-0.1534,7931
Bornova,Kosukavak Mah.,7690,2023,-15.34,-0.1534,5512
